Cesta souboru: C:\Users\MTS\Desktop\Hex\Spuštění testu 34 13.11.2023 13 22 43\DAQ- Příčník; … - (Časováno).txt   
Test: MTS EM Napínání 11
Spuštění testu: Spuštění testu 34
Datum: 13.11.2023 12:28:13


Příčník 	Zatížení 	Čas 
mm	kN	sec
1,47020409349352	1,38178552246094	35,314998626709
1,47431367076933	1,38507446289063	35,4150009155273
1,47854234091938	1,38836169433594	35,5149993896484
1,48265180177987	1,39085595703125	35,6150016784668
1,48688047192991	1,39343298339844	35,7150001525879
1,49104953743517	1,39687231445312	35,814998626709
1,49521860294044	1,40028393554688	35,9150009155273
1,49932829663157	1,40297509765625	36,0149993896484
1,50349736213684	1,40585888671875	36,1150016784668
1,50766642764211	1,40848718261719	36,2150001525879
1,51177600491792	1,41189697265625	36,314998626709
1,51600467506796	1,41464624023438	36,4150009155273
1,52011413592845	1,41780847167969	36,5149993896484
1,52428331784904	1,42023486328125	36,6150016784668
1,52845238335431	1,42332482910156	36,7150001525879
1,53262144885957	1,42618933105469	36,814998626709
1,53679063078016	1,42918005371094	36,9150009155273
1,54095969628543	1,43270288085938	37,0149993896484
1,54506927356124	1,43521936035156	37,1150016784668
1,54929794371128	1,43782922363281	37,2150001525879
1,55340740457177	1,44062048339844	37,314998626709
1,55763619113714	1,44332080078125	37,4150009155273
1,56174565199763	1,44652258300781	37,5149993896484
1,56597432214767	1,44920397949219	37,6150016784668
1,57008389942348	1,45206164550781	37,7150001525879
1,5743124531582	1,45505871582031	37,814998626709
1,57842203043401	1,45753686523437	37,9150009155273
1,58265070058405	1,46068505859375	38,0149993896484
1,58676027785987	1,46327001953125	38,1150016784668
1,59098883159459	1,46638061523438	38,2150001525879
1,59509852528572	1,46918298339844	38,314998626709
1,59932707902044	1,47204821777344	38,4150009155273
1,60343665629625	1,47495556640625	38,5149993896484
1,60760583821684	1,4773671875	38,6150016784668
1,61171529907733	1,48036291503906	38,7150001525879
1,61594385281205	1,48352160644531	38,814998626709
1,62005354650319	1,48584008789063	38,9150009155273
1,62428210023791	1,48915563964844	39,0149993896484
1,62839179392904	1,49141833496094	39,1150016784668
1,63256085943431	1,49375146484375	39,2150001525879
1,63672992493957	1,49691845703125	39,314998626709
1,64095859508961	1,49927221679688	39,4150009155273
1,64512766059488	1,50203698730469	39,5149993896484
1,64923723787069	1,50517834472656	39,6150016784668
1,65340630337596	1,50782641601562	39,7150001525879
1,65757536888123	1,51038989257812	39,814998626709
1,66174443438649	1,51276135253906	39,9150009155273
1,66591361630708	1,51521374511719	40,0149993896484
1,67008268181235	1,51813427734375	40,1150016784668
1,67425174731761	1,52083776855469	40,2150001525879
1,67848053388298	1,52327624511719	40,314998626709
1,68264959938824	1,52579919433594	40,4150009155273
1,68681866489351	1,52891662597656	40,5149993896484
1,69092824216932	1,53141870117187	40,6150016784668
1,69515691231936	1,53390209960938	40,7150001525879
1,69926648959517	1,53663256835938	40,814998626709
1,70343555510044	1,53879187011719	40,9150009155273
1,70754501596093	1,54149829101562	41,0149993896484
1,7117738025263	1,54384765625	41,1150016784668
1,71588326338679	1,54641613769531	41,2150001525879
1,72011193353683	1,54894750976563	41,314998626709
1,72422151081264	1,55148413085937	41,4150009155273
1,72845018096268	1,55455895996094	41,5149993896484
1,73255964182317	1,55672033691406	41,6150016784668
1,73678842838854	1,55949816894531	41,7150001525879
1,74089788924903	1,56161389160156	41,814998626709
1,74512655939907	1,56450061035156	41,9150009155273
1,74923613667488	1,56657653808594	42,0149993896484
1,75346480682492	1,5692060546875	42,1150016784668
1,75757426768541	1,57173522949219	42,2150001525879
1,76180305425078	1,57404406738281	42,314998626709
1,76591251511127	1,57632006835937	42,4150009155273
1,77014106884599	1,57869140625	42,5149993896484
1,77425076253712	1,58140649414062	42,6150016784668
1,77847931627184	1,58325903320313	42,7150001525879
1,78258900996298	1,5860537109375	42,814998626709
1,7868175636977	1,58811950683594	42,9150009155273
1,79092714097351	1,59027673339844	43,0149993896484
1,79515581112355	1,59230627441406	43,1150016784668
1,79926538839936	1,59463916015625	43,2150001525879
1,80343445390463	1,5965419921875	43,314998626709
1,80754403118044	1,59921472167969	43,4150009155273
1,81171309668571	1,60094775390625	43,5149993896484
1,81588216219097	1,60196008300781	43,6150016784668
1,82011083234102	1,6035185546875	43,7150001525879
1,82422040961683	1,60499768066406	43,814998626709
1,82838947512209	1,60687927246094	43,9150009155273
1,83255865704268	1,6078583984375	44,0149993896484
1,83672772254795	1,6096142578125	44,1150016784668
1,84095627628267	1,61119177246094	44,2150001525879
1,8450659699738	1,61251489257812	44,314998626709
1,84923503547907	1,61460424804687	44,4150009155273
1,85340410098433	1,61620251464844	44,5149993896484
1,8575731664896	1,61867895507813	44,6150016784668
1,86174223199487	1,62008764648437	44,7150001525879
1,86597101856023	1,62159838867188	44,814998626709
1,87008047942072	1,62351037597656	44,9150009155273
1,87430914957076	1,62552563476563	45,0149993896484
1,87841872684658	1,62740844726562	45,1150016784668
1,88264739699662	1,62859313964844	45,2150001525879
1,88675685785711	1,63082470703125	45,314998626709
1,89098564442247	1,63261315917969	45,4150009155273
1,89503561705351	1,63404187011719	45,5149993896484
1,89926417078823	1,63482202148437	45,6150016784668
1,90337374806404	1,63768420410156	45,7150001525879
1,90760241821408	1,63907788085938	45,814998626709
1,91165239084512	1,64084118652344	45,9150009155273
1,91588106099516	1,64270532226562	46,0149993896484
1,91999063827097	1,64400695800781	46,1150016784668
1,92421930842102	1,64572143554688	46,2150001525879
1,92838837392628	1,6471123046875	46,314998626709
1,93261704407632	1,64929333496094	46,4150009155273
1,93672662135214	1,65048620605469	46,5149993896484
1,94095529150218	1,6519091796875	46,6150016784668
1,94506475236267	1,652830078125	46,7150001525879
1,94923393428326	1,65529467773438	46,814998626709
1,95334339514375	1,65634033203125	46,9150009155273
1,95757206529379	1,65791809082031	47,0149993896484
1,96174113079906	1,65991418457031	47,1150016784668
1,9659698009491	1,66107922363281	47,2150001525879
1,97007949464023	1,66261853027344	47,314998626709
1,97430793195963	1,6644736328125	47,4150009155273
1,97841762565076	1,66627807617187	47,5149993896484
1,98258669115603	1,66810803222656	47,6150016784668
1,9867557566613	1,66940551757813	47,7150001525879
1,99086545035243	1,671181640625	47,814998626709
1,9950345158577	1,67193835449219	47,9150009155273
1,99914397671819	1,67372839355469	48,0149993896484
2,00331304222345	1,67520141601563	48,1150016784668
2,00748234055936	1,67686828613281	48,2150001525879
2,01165117323399	1,67805053710938	48,314998626709
2,0158204715699	1,68047863769531	48,4150009155273
2,01998953707516	1,68171960449219	48,5149993896484
2,02415860258043	1,68305932617187	48,6150016784668
2,02832766808569	1,68444604492187	48,7150001525879
2,0324969664216	1,68626452636719	48,814998626709
2,03672563657165	1,68763220214844	48,9150009155273
2,04083486460149	1,68903601074219	49,0149993896484
2,04506376758218	1,69101977539063	49,1150016784668
2,04917322844267	1,69222265625	49,2150001525879
2,05334229394794	1,69397326660156	49,314998626709
2,0575113594532	1,69509643554687	49,4150009155273
2,06174026243389	1,69706091308594	49,5149993896484
2,06584949046373	1,69809265136719	49,6150016784668
2,07007839344442	1,69949829101563	49,7150001525879
2,07418785430491	1,70101196289063	49,814998626709
2,07841652445495	1,7025390625	49,9150009155273
2,08252598531544	1,70404345703125	50,0149993896484
2,08675488829613	1,70557055664062	50,1150016784668
2,0908045116812	1,70728784179688	50,2150001525879
2,09497381001711	1,70918444824219	50,314998626709
2,09908350370824	1,71068896484375	50,4150009155273
2,10331194102764	1,71173559570313	50,5149993896484
2,10742163471878	1,7131884765625	50,6150016784668
2,11165030486882	1,715509765625	50,7150001525879
2,11575976572931	1,71693249511719	50,814998626709
2,11998843587935	1,71832556152344	50,9150009155273
2,12409812957048	1,71925817871094	51,0149993896484
2,12832656688988	1,72108703613281	51,1150016784668
2,13249563239515	1,72241687011719	51,2150001525879
2,13666493073106	1,72374841308594	51,314998626709
2,14077415876091	1,72521838378906	51,4150009155273
2,14500306174159	1,72682141113281	51,5149993896484
2,14917212724686	1,728349609375	51,6150016784668
2,15340056456625	1,72993359375	51,7150001525879
2,15751025825739	1,731599609375	51,814998626709
2,1616795565933	1,73273132324219	51,9150009155273
2,16584838926792	1,73382421875	52,0149993896484
2,17007705941796	1,73482348632813	52,1150016784668
2,17424635775387	1,73651159667969	52,2150001525879
2,17835581861436	1,73808850097656	52,314998626709
2,18258448876441	1,73920251464844	52,4150009155273
2,18669418245554	1,74046423339844	52,5149993896484
2,19086324796081	1,74170751953125	52,6150016784668
2,1949727088213	1,74323583984375	52,7150001525879
2,19920137897134	1,744205078125	52,814998626709
2,20331107266247	1,74570251464844	52,9150009155273
2,20753950998187	1,7467412109375	53,0149993896484
2,21164920367301	1,74797497558594	53,1150016784668
2,21587787382305	1,74923352050781	53,2150001525879
2,21998733468354	1,75014782714844	53,314998626709
2,22421600483358	1,75158911132813	53,4150009155273
2,22832569852471	1,75240417480469	53,5149993896484
2,23255413584411	1,75434680175781	53,6150016784668
2,23666382953525	1,75526245117188	53,7150001525879
2,24095210433006	1,75580163574219	53,814998626709
2,24500172771513	1,75722998046875	53,9150009155273
2,24923063069582	1,75852331542969	54,0149993896484
2,25334009155631	1,75925500488281	54,1150016784668
2,25756876170635	1,760501953125	54,2150001525879
2,26173782721162	1,76147143554688	54,314998626709
2,26590712554753	1,76291650390625	54,4150009155273
2,27001635357738	1,76426379394531	54,5149993896484
2,27424525655806	1,76491223144531	54,6150016784668
2,27835471741855	1,76606896972656	54,7150001525879
2,28258338756859	1,76696325683594	54,814998626709
2,28669284842908	1,76768383789062	54,9150009155273
2,29086214676499	1,76875646972656	55,0149993896484
2,29497137479484	1,77023596191406	55,1150016784668
2,29920027777553	1,77083276367188	55,2150001525879
2,30330973863602	1,77151879882813	55,314998626709
2,30753840878606	1,77240234375	55,4150009155273
2,31164786964655	1,7738359375	55,5149993896484
2,31587677262723	1,77496618652344	55,6150016784668
2,32004560530186	1,77547741699219	55,7150001525879
2,32421490363777	1,77652624511719	55,814998626709
2,32838396914303	1,777310546875	55,9150009155273
2,3325530346483	1,77879809570313	56,0149993896484
